id,Track Name,Performance Date,Track duration,Tempo,Max Key,Keys,Key_durations
77,Zero,1996-11-04,151.186667,151.11053465799637,24,"['E', 'A', 'Bb', 'B/Cb', 'Cm', 'Dbm / C#m', 'Ebm / D#m', 'Em', 'Gbm / F#m', 'Bbm', 'Bm/Cbm']","[16.346848071999965, 17.832925171000007, 0.7430385480000155, 3.7151927439999923, 7.037188541999997, 3.715192743000003, 1.486077096999999, 5.2012698409999985, 2.229115647, 0.7430385490000013, 92.13678004600003]"
78,Zero,1996-11-05,144.333333,135.6445107092472,12,"['D', 'A', 'B/Cb', 'Em', 'Abm / G#m', 'Bm/Cbm']","[5.944308390000003, 7.430385486999995, 65.57124683199999, 5.201269842000002, 52.012698413000024, 8.173424036000009]"
79,Zero,1996-11-06,159.373333,138.9639776341632,15,"['Eb / D#', 'Bb', 'B/Cb', 'Dm', 'Ebm / D#m', 'Gm', 'Am']","[11.145578231, 11.50866179799999, 2.229115646000025, 89.16462585299999, 15.603809521999992, 28.97850340100001, 0.743038549]"
80,Zero,1996-11-12,144.026667,152.48517820258337,21,"['Ab / G#', 'A', 'B/Cb', 'Dbm / C#m', 'Ebm / D#m', 'Em', 'Abm / G#m', 'Bbm', 'Bm/Cbm']","[11.145578231000016, 34.17977324300001, 13.374693877999997, 8.17342403699999, 0.7430385480000012, 8.173424035999997, 45.202540016, 12.631655328, 10.402539683]"
81,Zero,1996-11-15,146.28,137.0690837958849,17,"['E', 'B/Cb', 'Cm', 'Em', 'Abm / G#m', 'Am']","[0.743038549, 22.29115646199999, 32.69369614499999, 65.28879818600001, 2.9721541960000013, 22.291156462]"
82,Zero,1996-11-19,158.213333,132.37863027043966,16,"['Db / C#', 'Gb / F#', 'A', 'B/Cb', 'Cm', 'Ebm / D#m', 'Em', 'Fm', 'Abm / G#m']","[1.486077098, 2.229115647, 2.1752377619999947, 9.659501133, 17.83292516900001, 95.108934241, 23.034195011999998, 0.7430385479999999, 5.944308390000003]"
83,Zero,1996-11-30,419.626667,143.5421145797497,12,"['E', 'F', 'A', 'Bb', 'B/Cb', 'Cm', 'Dbm / C#m', 'Dm', 'Ebm / D#m', 'Em', 'Fm', 'Abm / G#m', 'Am', 'Bbm', 'Bm/Cbm']","[40.86712018099999, 13.374693878000016, 16.346848072, 5.201269841, 95.85197279099998, 15.603809524000042, 13.374693877999968, 17.08988662, 32.69369614600004, 42.16308423400001, 0.743038547999987, 13.374693878999949, 38.638004534000025, 19.319002267999984, 54.984852606]"
84,Zero,1996-12-03,148.253333,147.984723347139,5,"['Eb / D#', 'E', 'B/Cb', 'Dbm / C#m', 'Ebm / D#m', 'Gm', 'Abm / G#m']","[5.2012698409999985, 90.65070294799999, 13.374693877000013, 2.9721541960000053, 18.575963718999994, 5.589931638999985, 11.888616780000007]"
85,Zero,1996-12-05,144.346667,160.39555769860127,13,"['Db / C#', 'E', 'F', 'Gb / F#', 'A', 'B/Cb', 'Cm', 'Dbm / C#m', 'Em', 'Fm', 'Am', 'Bbm']","[3.7151927439999923, 3.715192743000003, 4.458231293, 2.9721541950000017, 26.006349205999996, 28.235464852999996, 43.293424370000004, 6.687346939000001, 16.346848071999997, 0.7430385480000012, 0.7430385490000049, 7.430385487999999]"
86,Zero,1996-12-07,150.36,158.3903431681397,24,"['D', 'Gb / F#', 'G', 'B/Cb', 'Ebm / D#m', 'Em', 'Gbm / F#m', 'Bbm', 'Bm/Cbm']","[10.402539681999997, 7.430385487999985, 6.687346939000008, 2.9721541950000017, 12.631655328000015, 1.0092517010000108, 1.4860770979999955, 26.006349206000014, 81.73424036299998]"
87,Zero,1996-12-09,152.746667,152.32456895303312,12,"['D', 'A', 'B/Cb', 'Dbm / C#m', 'Dm', 'Ebm / D#m', 'Em', 'Am', 'Bm/Cbm', 'unknown']","[3.715192744, 3.715192744, 72.81777777799999, 7.4303854870000094, 1.486077097, 19.319002268000002, 20.485805321999994, 2.229115646000025, 16.346848071999993, 5.201269841999988]"
88,Zero,1996-12-11,137.933333,143.8580307191998,17,"['F', 'B/Cb', 'Cm', 'Em', 'Am', 'Bbm']","[0.743038549, 5.944308390000003, 20.533242297, 87.67854875299999, 22.29115646200001, 0.743038549]"
89,Zero,1996-12-14,150.44,148.42207100851388,5,"['Eb / D#', 'E', 'G', 'Ab / G#', 'A', 'B/Cb', 'Dbm / C#m', 'Ebm / D#m', 'Abm / G#m']","[5.201269841, 69.84562358200003, 4.804444443999984, 0.7430385490000049, 0.7430385490000049, 28.978503401999983, 8.916462584999998, 13.374693876999993, 17.83292517100001]"
90,Zero,1996-12-17,150.08,151.94473777797626,16,"['E', 'Ab / G#', 'B/Cb', 'Ebm / D#m', 'Em', 'Abm / G#m', 'Bbm', 'Bm/Cbm']","[0.743038549, 3.715192744, 23.034195010999994, 78.019047618, 18.562176871000016, 6.687346939000008, 17.83292516999998, 1.4860770980000098]"
91,Zero,1997-01-06,139.386667,155.2686287545212,16,"['Eb / D#', 'E', 'Ebm / D#m', 'Em', 'Abm / G#m']","[5.2012698409999985, 8.173424035999986, 117.838549087, 4.458231292, 3.7151927440000003]"
92,Zero,1997-01-07,136.613333,155.58414509350945,5,"['E', 'Ab / G#', 'B/Cb', 'Em', 'Bm/Cbm']","[106.99755102200001, 0.743038549, 19.956280845000016, 5.9443083889999855, 2.9721541950000003]"
93,Zero,1997-01-08,138.6,157.08368713502176,16,"['Db / C#', 'Eb / D#', 'E', 'Ab / G#', 'A', 'B/Cb', 'Ebm / D#m', 'Em', 'Gbm / F#m']","[0.743038549, 5.944308389999998, 25.658140589999988, 0.7430385490000013, 0.7430385489999995, 12.631655328, 75.789931972, 15.603809523999999, 0.743038549]"
94,Zero,1997-01-14,141.306667,151.5433736993708,16,"['Bb', 'B/Cb', 'Cm', 'Ebm / D#m', 'Abm / G#m']","[7.430385488, 11.888616780000007, 7.430385486999995, 90.037007136, 24.520272109000004]"
95,Zero,1997-01-18,131.933333,157.76264622988649,17,"['C', 'Db / C#', 'E', 'Cm', 'Em', 'Am']","[24.935781979000012, 2.972154195999999, 8.916462585999994, 2.972154195, 72.074739229, 20.062040815]"
96,Zero,1997-01-19,134.72,154.81985429909312,17,"['F', 'B/Cb', 'Cm', 'Ebm / D#m', 'Em']","[7.4303854870000094, 17.089886620999987, 14.117732426999998, 40.35410430799999, 55.727891157000016]"
97,Zero,1997-01-21,139.413333,156.20338997536848,12,"['Gb / F#', 'B/Cb', 'Cm', 'Ebm / D#m', 'Em', 'Abm / G#m', 'Bm/Cbm']","[8.173424036, 51.73478424699999, 0.7430385489999907, 32.693696145000004, 32.693696145000004, 12.631655328999997, 0.743038549]"
98,Zero,1997-01-22,146.666667,154.39460279769966,22,"['G', 'B/Cb', 'Cm', 'Em', 'Abm / G#m', 'Am']","[1.486077098, 12.176689675999995, 4.458231291999994, 31.207619047999998, 27.492426304, 69.845623582]"
99,Zero,1997-01-24,147.28,155.81358879197091,12,"['C', 'B/Cb', 'Ebm / D#m', 'Em', 'Abm / G#m', 'Am', 'Bbm']","[2.972154195, 123.50276644000002, 5.944308390000003, 3.7151927439999923, 8.91646258499999, 1.4860770970000003, 0.743038549]"
100,Zero,1997-01-25,143.066667,148.56512318228508,21,"['E', 'Ebm / D#m', 'Abm / G#m']","[5.94430839, 44.98557856400001, 92.13678004599998]"
101,Zero,1997-01-29,143.653333,166.44791169770605,17,"['G', 'Ab / G#', 'B/Cb', 'Em', 'Abm / G#m', 'Am']","[2.229115646, 8.420317127999994, 6.687346938, 119.62920635, 0.7430385479999999, 5.944308390000003]"
102,Zero,1997-01-30,176.343356,150.60501084915413,17,"['E', 'F', 'B/Cb', 'Cm', 'Dbm / C#m', 'Ebm / D#m', 'Em', 'Bm/Cbm']","[18.575963718000004, 1.486077098, 26.749387755999987, 37.15192743800001, 0.7430385490000049, 8.173424036, 82.477278911, 0.9862584939999977]"
103,Zero,1997-02-05,175.84,151.9176200812139,10,"['E', 'A', 'Bb', 'B/Cb', 'Dbm / C#m', 'Ebm / D#m', 'Em', 'Abm / G#m', 'Am', 'Bbm', 'Bm/Cbm']","[21.548117914000002, 29.721541950000017, 2.7120181410000157, 24.520272108999986, 4.458231291999994, 23.777233560000006, 15.603809523999992, 0.7430385489999907, 18.575963719000015, 9.659501133, 24.520272108999986]"
104,Zero,1997-06-23,209.12,148.20947130146217,16,"['Eb / D#', 'E', 'Gb / F#', 'G', 'Ab / G#', 'A', 'Bb', 'B/Cb', 'Dbm / C#m', 'Dm', 'Ebm / D#m', 'Em', 'Abm / G#m', 'Am']","[7.430385486999995, 46.81142857100001, 14.117732426000003, 13.700861677999995, 0.7430385489999765, 14.117732426000005, 2.229115647, 3.715192743000017, 2.229115646999986, 0.7430385490000049, 70.588662133, 10.402539681999997, 12.631655329000012, 9.659501133000003]"
105,Zero,1997-06-27,193.28,158.5175015845626,16,"['Eb / D#', 'E', 'Bb', 'B/Cb', 'Ebm / D#m', 'Gm', 'Abm / G#m']","[14.117732426000003, 27.492426303, 1.4860770980000098, 3.7151927440000048, 130.03174603199997, 6.777324262999997, 9.65950113400001]"
106,Zero,1997-06-28,195.426667,140.07108140381067,16,"['Eb / D#', 'E', 'F', 'G', 'Ab / G#', 'B/Cb', 'Dbm / C#m', 'Ebm / D#m', 'Em', 'Abm / G#m']","[16.346848073000004, 34.187301920999964, 8.173424037000018, 10.402539681999997, 0.7430385489999978, 8.916462586000012, 2.9721541950000017, 48.297505666999996, 45.325351474000016, 20.062040816000007]"
107,Zero,1997-06-29,191.986667,140.206524351154,1,['C'],[191.986667]
108,Zero,1997-07-02,204.613333,152.55676656550202,16,"['Eb / D#', 'E', 'F', 'B/Cb', 'Cm', 'Ebm / D#m', 'Em', 'Abm / G#m']","[12.631655328999997, 26.006349204999992, 21.825850007000014, 11.145578231999988, 2.9721541950000017, 71.33170068100002, 37.89496598600003, 20.80507936499997]"
109,Zero,1997-07-04,197.506667,150.5055179298858,5,"['Eb / D#', 'E', 'F', 'G', 'Ab / G#', 'A', 'Bb', 'B/Cb', 'Dm', 'Ebm / D#m', 'Em']","[5.201269841000027, 58.70004535199996, 7.430385487999985, 8.916462585000005, 1.4860770980000098, 1.486077096999992, 17.089886621999995, 43.096235826000026, 8.774875616999992, 33.43673469400001, 11.888616779999992]"
110,Zero,1997-07-05,210.0,143.8111197501869,16,"['Db / C#', 'Gb / F#', 'Ab / G#', 'B/Cb', 'Ebm / D#m', 'Em', 'Fm', 'Abm / G#m', 'Bbm']","[1.9492063499999874, 31.207619049, 11.888616779000031, 26.749387753999994, 72.07473922799994, 15.603809525000003, 8.916462585000005, 34.92281179100004, 6.687346939000001]"
111,Zero,1997-07-06,204.0,157.39686602654163,3,"['Db / C#', 'D', 'E', 'G', 'A', 'Cm', 'Dm', 'Ebm / D#m', 'Em', 'Gbm / F#m', 'Gm', 'Bm/Cbm']","[6.687346939000001, 86.935510205, 30.872018139999987, 8.173424035999998, 2.972154196, 7.430385486999995, 1.486077096999992, 9.659501133999996, 34.922811792000026, 0.7430385479999999, 5.944308390000003, 8.173424036]"
112,Zero,1997-07-08,194.413333,145.71831156282352,18,"['C', 'Db / C#', 'Eb / D#', 'F', 'Gb / F#', 'G', 'Ab / G#', 'Bb', 'Ebm / D#m', 'Em', 'Fm', 'Gm', 'Abm / G#m', 'Bm/Cbm']","[1.486077098, 12.631655329000012, 11.145578231999998, 34.179773243000014, 2.2291156459999995, 1.966348872999987, 15.603809522999995, 7.430385487000001, 0.7430385489999995, 8.173424037000004, 89.90766439799998, 1.4860770980000009, 0.7430385479999995, 6.687346939000001]"
113,Zero,1997-11-03,213.28,152.3247419370966,2,"['Db / C#', 'Eb / D#', 'F', 'Gb / F#', 'Ab / G#', 'B/Cb', 'Ebm / D#m', 'Fm', 'Bbm']","[70.58866213, 38.638004536000004, 7.430385487999985, 16.37478458000001, 1.4860770980000009, 9.65950113400001, 57.95700680199998, 5.944308390000003, 5.201269842000002]"
114,Zero,1997-12-05,197.306667,149.1276941882376,16,"['Eb / D#', 'E', 'Ab / G#', 'B/Cb', 'Dbm / C#m', 'Ebm / D#m', 'Em', 'Gm', 'Abm / G#m']","[8.173424036, 5.944308390000003, 0.7430385489999765, 2.972154195, 2.9721541950000017, 132.662313257, 16.34684807400001, 0.7430385490000049, 26.749387755000008]"
115,Zero,1998-06-20,294.346667,144.45042055914735,17,"['E', 'F', 'G', 'Ab / G#', 'A', 'Bb', 'B/Cb', 'Cm', 'Dbm / C#m', 'Em', 'Fm', 'Gm', 'Abm / G#m', 'Am', 'Bm/Cbm', 'unknown']","[7.430385486999995, 8.173424036, 10.50594137600001, 1.4860770969999635, 14.117732427, 2.2291156470000146, 1.486077098, 24.520272107000014, 0.7430385480000012, 161.98240363000002, 13.374693877000013, 3.7151927440000065, 2.2291156459999684, 25.263310657999995, 4.458231293000011, 12.631655329000012]"
116,Zero,1998-08-04,24.92,227.16554022528427,12,"['Db / C#', 'B/Cb', 'Ebm / D#m']","[8.173424035999998, 16.003537415000004, 0.743038549]"
117,Zero,1998-08-11,1362.133333,133.2525507013492,19,"['Db / C#', 'D', 'E', 'F', 'Gb / F#', 'G', 'Ab / G#', 'A', 'Bb', 'B/Cb', 'Cm', 'Dbm / C#m', 'Dm', 'Ebm / D#m', 'Em', 'Fm', 'Gbm / F#m', 'Gm', 'Abm / G#m', 'Am', 'Bm/Cbm']","[54.98485260699999, 117.40009070200007, 76.53297052200008, 86.93551020499987, 60.18612244900001, 143.40643990800066, 14.860770974999973, 91.53741463199992, 26.74938775599992, 11.145578231000059, 24.520272107000025, 176.84317460399956, 73.5608163249999, 3.7151927429999887, 18.575963719999777, 2.97215419500003, 225.88371882400003, 72.07473922900007, 62.41523809600005, 11.888616780000007, 5.9443083899999465]"
118,Zero,1998-08-21,623.666667,155.21982083996525,16,"['Db / C#', 'D', 'Eb / D#', 'E', 'F', 'Gb / F#', 'Ab / G#', 'A', 'Bb', 'B/Cb', 'Cm', 'Dbm / C#m', 'Dm', 'Ebm / D#m', 'Em', 'Fm', 'Gbm / F#m', 'Gm', 'Am', 'Bbm', 'Bm/Cbm']","[23.034195011000037, 36.40888888799994, 1.4860770980000098, 17.08988662100005, 20.06204081499999, 51.269659863999905, 6.687346940000026, 11.145578231999934, 12.631655329000012, 86.19247165599997, 1.4860770980000098, 27.492426304000027, 55.72789115700006, 150.83682539500006, 5.944308390000003, 14.860770975000008, 1.4860770970000203, 16.604172668999922, 10.402539682, 67.61650793700001, 5.201269841999988]"
119,Zero,1998-10-31,178.613333,145.6064033052281,23,"['Db / C#', 'Eb / D#', 'E', 'Ab / G#', 'A', 'Ebm / D#m', 'Em', 'Gbm / F#m', 'Bbm']","[28.235464854000014, 11.88861678, 9.659501134, 34.922811791, 13.374693877999995, 28.235464852, 15.603809524000003, 0.28408129900000745, 36.40888888799999]"
120,Zero,1999-04-10,170.026667,140.71179906219308,4,"['Db / C#', 'Eb / D#', 'E', 'Bb', 'B/Cb', 'Dm', 'Ebm / D#m', 'Fm', 'Gbm / F#m']","[20.805079363999994, 42.35319728, 20.062040816999996, 5.201269841, 26.74938775400001, 8.173424036, 42.35319727999999, 1.4860770970000203, 2.8429935309999905]"
121,Zero,1999-04-12,178.6,149.87810913475164,16,"['Db / C#', 'E', 'Ab / G#', 'A', 'B/Cb', 'Ebm / D#m', 'Em']","[23.034195010999987, 18.103673469, 40.867120182, 1.486077097999999, 5.944308390000003, 87.678548753, 1.486077097]"
122,Zero,1999-04-15,176.96,144.02963601144305,16,"['Db / C#', 'D', 'E', 'B/Cb', 'Ebm / D#m', 'Em', 'Gbm / F#m', 'Bbm']","[57.957006803000006, 2.9721541950000017, 3.7151927439999994, 1.4860770980000098, 92.13678004499998, 7.547210884000009, 2.229115646, 8.916462585000005]"
123,Zero,1999-04-17,165.306667,142.41652636320225,16,"['Db / C#', 'Eb / D#', 'Ab / G#', 'Dbm / C#m', 'Ebm / D#m', 'Em', 'Abm / G#m', 'Bbm', 'unknown']","[17.089886620999998, 5.94430839, 0.7430385490000013, 11.88861678, 110.712743764, 1.8381862740000088, 8.916462585, 7.430385487999999, 0.743038549]"
124,Zero,1999-04-19,172.013333,145.15978255750937,16,"['Db / C#', 'Eb / D#', 'Gb / F#', 'G', 'Bb', 'B/Cb', 'Ebm / D#m', 'Bbm', 'Bm/Cbm']","[5.2012698409999985, 6.687346938999999, 1.4860770980000098, 4.0866209819999995, 6.687346939000001, 2.9721541950000017, 136.71909296899997, 4.458231293000011, 3.7151927440000065]"
125,Zero,1999-04-21,169.266667,144.82972515382278,4,"['Eb / D#', 'E', 'F', 'Ab / G#', 'Cm', 'Dbm / C#m', 'Ebm / D#m', 'Em']","[50.526621316, 33.43673469400001, 11.888616779999978, 11.88861678, 14.860770975000001, 14.860770975000008, 30.46458049799999, 1.3399549820000232]"
126,Zero,1999-04-23,165.0,146.94989881290635,5,"['Eb / D#', 'E', 'B/Cb', 'Ebm / D#m', 'Bm/Cbm']","[49.04054421699999, 57.957006803999995, 20.107482992999998, 37.15192743700001, 0.743038549]"
127,Zero,1999-12-20,255.626667,144.65405178228795,13,"['C', 'Db / C#', 'D', 'E', 'F', 'Gb / F#', 'G', 'A', 'Cm', 'Dbm / C#m', 'Ebm / D#m', 'Em', 'Fm', 'Abm / G#m', 'unknown']","[20.062040815999993, 7.430385488000013, 2.9935604249999885, 5.2012698409999985, 1.486077095999974, 5.944308390999993, 3.7151927429999887, 46.06839002300002, 83.22031745999996, 17.83292517000001, 13.374693877000055, 2.2291156470000146, 34.92281179199998, 0.7430385490000049, 10.402539681999997]"
128,Zero,1999-12-21,206.2,152.22088703268003,13,"['C', 'E', 'B/Cb', 'Cm', 'Dbm / C#m', 'Ebm / D#m', 'Fm', 'Gbm / F#m', 'Abm / G#m']","[9.659501134, 1.486077097, 0.743038549, 142.66340135999997, 13.374693878000024, 1.4860770970000203, 18.21124716599997, 17.83292517000001, 0.743038549]"
129,Zero,1999-12-29,244.666667,147.68596954392513,14,"['Db / C#', 'D', 'Ab / G#', 'A', 'Bb', 'Dbm / C#m', 'Ebm / D#m', 'Abm / G#m']","[10.402539683000002, 40.867120181999994, 4.458231293, 31.950657595999996, 5.2012698409999985, 107.74058956800002, 37.358911897999974, 6.687346939000008]"
130,Zero,2000-01-07,212.573333,149.02706345763275,14,"['C', 'Db / C#', 'F', 'G', 'Ab / G#', 'Bb', 'Cm', 'Dbm / C#m', 'Fm', 'Gm']","[8.916462585000001, 34.179773243, 4.458231293, 6.00861644699998, 5.944308390000003, 1.486077096999992, 57.21396825500002, 75.789931972, 10.402539681999997, 8.173424036]"
131,Zero,2000-01-09,192.946667,150.28643323072296,18,"['C', 'F', 'Gb / F#', 'G', 'Ab / G#', 'Cm', 'Dbm / C#m', 'Em', 'Fm', 'Gbm / F#m']","[9.659501134000003, 5.944308389999996, 21.548117913, 3.715192743999978, 12.631655330000001, 24.520272107000025, 14.860770975999992, 5.201269841999988, 94.122540015, 0.743038549]"
132,Zero,2000-01-11,287.84,149.3531280882297,18,"['D', 'F', 'Gb / F#', 'G', 'Ab / G#', 'A', 'Cm', 'Dbm / C#m', 'Dm', 'Em', 'Fm', 'Gbm / F#m', 'Am']","[1.486077098, 24.520272109000018, 19.31900226800002, 2.972154194999945, 9.65950113400001, 27.033469386999958, 34.922811791999976, 59.44308389899998, 1.4860770980000098, 13.374693877000027, 75.78993197300002, 5.944308390000003, 11.888616780000007]"
133,Zero,2000-01-12,192.413333,156.6434690288512,9,"['G', 'Ab / G#', 'A', 'Cm', 'Dbm / C#m', 'Fm', 'Gbm / F#m', 'Abm / G#m']","[16.346848072, 63.158276643000015, 36.40888888900001, 19.319002267999977, 38.60435340799999, 14.117732427000007, 3.7151927439999994, 0.743038549]"
134,Zero,2000-01-15,204.066667,153.92889160457966,18,"['C', 'E', 'Gb / F#', 'Ab / G#', 'A', 'Cm', 'Dbm / C#m', 'Fm', 'Gbm / F#m']","[21.548117914000002, 6.68734693899998, 1.2171431900000016, 42.353197277999996, 37.151927438, 5.2012698409999985, 11.14557823100003, 54.24181405999999, 24.520272108999997]"
135,Zero,2000-01-18,190.226667,160.42230100977181,18,"['C', 'Db / C#', 'D', 'Ab / G#', 'B/Cb', 'Cm', 'Dbm / C#m', 'Fm', 'Gbm / F#m']","[12.631655328999997, 3.715192744, 11.145578230000002, 11.888616780000007, 0.743038549, 60.19492096799997, 13.37469387900002, 66.873469387, 9.659501133999996]"
136,Zero,2000-01-22,188.653333,151.76337448816727,13,"['Db / C#', 'Gb / F#', 'Ab / G#', 'Cm', 'Dbm / C#m', 'Ebm / D#m']","[14.117732426999998, 4.458231292000001, 7.430385488000013, 92.13678004599998, 69.767165198, 0.743038549]"
137,Zero,2000-01-24,206.506667,151.00286345081986,14,"['Db / C#', 'Ab / G#', 'A', 'Cm', 'Dbm / C#m', 'Fm', 'Gbm / F#m']","[54.24181405900003, 34.922811791, 2.229115645999997, 19.26095271499998, 56.470929706, 26.006349206000003, 13.374693876999984]"
138,Zero,2000-01-31,204.0,154.8610536535166,13,"['C', 'E', 'Gb / F#', 'G', 'Ab / G#', 'A', 'Bb', 'B/Cb', 'Cm', 'Dbm / C#m', 'Fm', 'Gm', 'Abm / G#m', 'Bbm']","[14.117732426000003, 1.486077098, 2.2291156459999977, 4.865668934000013, 3.715192743999978, 1.4860770980000098, 1.486077096999999, 1.4860770980000009, 61.67219954700002, 31.950657595000003, 54.24181405899999, 11.888616779999992, 3.7151927439999923, 9.659501134000001]"
139,Zero,2000-02-06,246.92,147.94948904365037,13,"['Db / C#', 'D', 'Gb / F#', 'G', 'Ab / G#', 'A', 'B/Cb', 'Cm', 'Dbm / C#m', 'Fm', 'Gbm / F#m']","[15.603809524000013, 19.319002267000002, 11.888616780000003, 3.94639455799998, 22.29115646299997, 11.888616780000007, 2.972154195, 82.477278912, 63.901315192, 6.687346939000008, 5.944308390000003]"
140,Zero,2000-02-08,233.093333,149.78134384933955,18,"['F', 'Gb / F#', 'G', 'Ab / G#', 'A', 'Cm', 'Dbm / C#m', 'Ebm / D#m', 'Em', 'Fm', 'Gbm / F#m', 'Gm']","[46.81142857099997, 12.631655329000012, 8.916462585000005, 1.486077096999992, 28.978503401000033, 5.944308390000003, 3.715192743000003, 3.715192743999978, 2.972154195, 93.402085837, 10.402539681999997, 14.117732426000003]"
141,Zero,2000-02-12,387.226667,109.12567343800825,2,"['Db / C#', 'D', 'Cm', 'Dbm / C#m', 'Gm', 'Bm/Cbm']","[336.596462585, 29.72154195000001, 10.402539681999999, 9.020045685000014, 0.743038549, 0.7430385490000013]"
142,Zero,2000-02-14,200.013333,150.93798196377182,19,"['Db / C#', 'D', 'Eb / D#', 'G', 'Ab / G#', 'A', 'Cm', 'Dbm / C#m', 'Fm', 'Gbm / F#m']","[4.458231291999994, 5.2012698409999985, 3.7151927439999994, 6.6873469389999975, 24.520272109999986, 26.74938775499998, 42.35319727800001, 10.402539683, 17.089886621999987, 58.83600873600003]"
143,Zero,2000-02-27,214.666667,156.41367493008946,13,"['C', 'Db / C#', 'A', 'Cm', 'Dbm / C#m', 'Fm']","[8.173424036, 7.430385486999995, 11.888616780000007, 118.14312925399997, 66.05895724800001, 2.972154195]"
144,Zero,2000-03-02,182.0,153.61185090529165,2,"['Db / C#', 'D', 'Ab / G#', 'A', 'Bb', 'Cm', 'Fm', 'Gbm / F#m', 'Bbm']","[53.45433106600002, 9.659501132999992, 28.978503400999998, 16.346848073000004, 22.291156463, 20.805079365999998, 17.83292516999998, 11.888616780000007, 0.7430385480000012]"
145,Zero,2000-03-05,185.066667,155.2845701802217,13,"['C', 'Db / C#', 'Ab / G#', 'A', 'Cm', 'Dbm / C#m']","[1.486077098, 2.972154195, 24.520272109000018, 24.520272109999993, 68.409614845, 63.158276642999994]"
146,Zero,2000-03-11,220.786667,154.30366832850183,13,"['G', 'Ab / G#', 'A', 'Cm', 'Dbm / C#m', 'Gm', 'Abm / G#m', 'Am']","[4.458231292000022, 5.944308390000003, 6.791564960000002, 109.96970521699997, 74.30385487400002, 5.2012698409999985, 6.687346937999992, 7.430385487999985]"
147,Zero,2000-03-12,182.32,157.13428862663702,13,"['G', 'Ab / G#', 'Cm', 'Dbm / C#m', 'Fm', 'Gm']","[12.631655329, 2.972154196, 99.09968253999999, 57.213968253000004, 9.659501133999996, 0.7430385479999999]"
148,Zero,2000-04-08,242.28,151.2093744049762,18,"['C', 'Db / C#', 'Eb / D#', 'E', 'F', 'Gb / F#', 'G', 'Ab / G#', 'A', 'Bb', 'Cm', 'Dbm / C#m', 'Dm', 'Ebm / D#m', 'Em', 'Fm', 'Gbm / F#m', 'Gm']","[17.832925171000003, 8.916462585000005, 2.972154195, 7.430385486999995, 21.597551020000008, 4.458231292999983, 2.9721541949999732, 15.603809524000013, 0.7430385490000049, 8.916462585000001, 20.805079364000015, 26.006349206000017, 7.430385486999995, 2.2291156470000004, 2.9721541950000017, 54.241814059999975, 14.86077097500001, 22.291156462000004]"
149,Zero,2000-04-10,199.6,160.6993326817616,14,"['Eb / D#', 'E', 'Gb / F#', 'G', 'Ab / G#', 'A', 'Cm', 'Dbm / C#m', 'Fm', 'Gm']","[5.944308390000003, 4.180861677999985, 1.486077098, 5.94430839, 29.721541949999995, 3.7151927440000065, 55.727891156, 60.186122449, 23.777233560000006, 8.916462585000001]"
150,Zero,2000-04-12,205.426667,166.27844565771576,2,"['C', 'Db / C#', 'Eb / D#', 'E', 'F', 'G', 'A', 'Cm', 'Dbm / C#m', 'Fm', 'Gm']","[36.40888888899999, 49.04054421700002, 12.631655329000012, 8.916462584999977, 0.7430385489999995, 0.34802754400001845, 12.631655330000001, 25.26331065799998, 32.69369614500002, 20.805079363999994, 5.94430839]"
151,Zero,2000-04-13,251.24,138.8009524561869,13,"['C', 'Db / C#', 'D', 'E', 'F', 'G', 'Ab / G#', 'A', 'B/Cb', 'Cm', 'Dbm / C#m', 'Dm', 'Ebm / D#m', 'Em', 'Abm / G#m']","[30.46458049900001, 18.575963718999972, 2.229115645999997, 2.229115646000025, 6.68734693799999, 13.374693876999999, 8.173424035999972, 3.71519274500001, 4.551201813999995, 106.25451247200004, 18.575963717999997, 3.7151927450000244, 5.2012698409999985, 20.062040816999968, 7.430385486999995]"
152,Zero,2000-04-15,222.12,154.896624976306,18,"['C', 'Eb / D#', 'E', 'F', 'Gb / F#', 'G', 'Ab / G#', 'Cm', 'Dbm / C#m', 'Em', 'Fm']","[5.2012698409999985, 8.124897959000009, 1.4860770980000098, 8.916462584999977, 8.173424036, 0.7430385490000049, 35.665850340000006, 44.58231292600001, 45.325351472000015, 6.687346938999982, 57.213968255]"
153,Zero,2000-04-19,269.253333,148.91336602166604,13,"['Db / C#', 'Gb / F#', 'G', 'Ab / G#', 'Cm', 'Dbm / C#m', 'Ebm / D#m', 'Em', 'Fm']","[13.374693876999999, 42.353197278, 23.777233559999992, 7.430385486999995, 96.59501133699999, 59.716462253, 1.4860770980000009, 10.402539683000004, 14.117732427000014]"
154,Zero,2000-04-21,247.08,157.5886724980127,18,"['C', 'D', 'Eb / D#', 'F', 'Gb / F#', 'Ab / G#', 'A', 'Bb', 'Cm', 'Dbm / C#m', 'Dm', 'Em', 'Fm', 'Gbm / F#m']","[8.173424036, 2.972154195, 7.430385488000013, 7.821587301999983, 10.402539683000015, 0.7430385490000049, 11.888616781000014, 5.2012698409999985, 68.35954648499998, 37.89496598699998, 4.458231291000033, 5.944308389999975, 72.074739228, 3.7151927440000065]"
